date,market_id,stall_id,commodity,paid_amount_php,label_weight_kg,actual_weight_kg
2026-03-13,MKT_01,MKT_01_STL_011,Pork,668.3,2.172,2.174
2026-03-13,MKT_04,MKT_04_STL_004,Tilapia,183.53,1.129,1.034
2026-03-13,MKT_04,MKT_04_STL_019,Tomatoes,207.5,2.809,2.812
2026-03-13,MKT_02,MKT_02_STL_029,Bangus,168.33,1.141,1.141
2026-03-13,MKT_03,MKT_03_STL_033,Chicken (Whole),337.75,1.645,1.647
2026-03-13,MKT_02,MKT_02_STL_009,Potatoes,329.28,3.666,3.486
2026-03-13,MKT_04,MKT_04_STL_004,Tilapia,351.45,2.162,2.078
2026-03-13,MKT_03,MKT_03_STL_005,Beef (Rump),705.68,1.626,1.485
2026-03-13,MKT_02,MKT_02_STL_003,Beef (Rump),944.39,2.09,2.008
2026-03-13,MKT_04,MKT_04_STL_038,Beef (Rump),275.58,0.635,0.601
2026-03-13,MKT_02,MKT_02_STL_014,Tomatoes,139.63,1.864,1.695
2026-03-13,MKT_03,MKT_03_STL_012,Beef (Rump),598.92,1.38,1.323
2026-03-13,MKT_04,MKT_04_STL_036,Garlic,333.74,3.243,2.97
2026-03-13,MKT_01,MKT_01_STL_015,Tomatoes,315.42,3.764,3.492
2026-03-13,MKT_02,MKT_02_STL_023,Tomatoes,83.0,1.108,1.021
2026-03-13,MKT_01,MKT_01_STL_016,Red Onions,368.14,3.046,2.922
2026-03-13,MKT_04,MKT_04_STL_036,Carrots,54.94,2.533,2.339
2026-03-13,MKT_02,MKT_02_STL_006,Potatoes,265.78,2.959,2.709
2026-03-13,MKT_04,MKT_04_STL_029,Rice (Sinandomeng),48.11,0.815,0.748
2026-03-13,MKT_01,MKT_01_STL_009,Pork,221.54,0.72,0.668
2026-03-13,MKT_02,MKT_02_STL_027,Carrots,30.84,1.575,1.443
2026-03-13,MKT_02,MKT_02_STL_013,Beef (Rump),1639.35,3.628,3.45
2026-03-13,MKT_01,MKT_01_STL_016,Garlic,241.53,2.875,2.712
2026-03-13,MKT_03,MKT_03_STL_005,Tilapia,545.37,3.353,3.193
2026-03-13,MKT_01,MKT_01_STL_027,Garlic,237.83,2.831,2.666
2026-03-13,MKT_01,MKT_01_STL_001,Carrots,76.96,3.535,3.322
2026-03-14,MKT_01,MKT_01_STL_025,Pork,320.31,1.079,1.079
2026-03-14,MKT_04,MKT_04_STL_025,Rice (Sinandomeng),137.43,2.682,2.687
2026-03-14,MKT_03,MKT_03_STL_023,Tomatoes,51.64,0.683,0.634
2026-03-14,MKT_02,MKT_02_STL_021,Potatoes,210.0,2.118,2.016
2026-03-14,MKT_03,MKT_03_STL_017,Carrots,31.98,1.539,1.433
2026-03-14,MKT_03,MKT_03_STL_030,Pork,493.3,1.524,1.524
2026-03-14,MKT_04,MKT_04_STL_002,Potatoes,65.79,0.831,0.758
2026-03-14,MKT_01,MKT_01_STL_004,Pork,263.61,0.888,0.849
2026-03-14,MKT_01,MKT_01_STL_015,Pork,337.53,1.137,1.057
2026-03-14,MKT_04,MKT_04_STL_017,Carrots,60.31,2.801,2.8
2026-03-14,MKT_04,MKT_04_STL_018,Chicken (Whole),536.53,2.577,2.414
2026-03-14,MKT_02,MKT_02_STL_011,Potatoes,349.5,3.525,3.33
2026-03-14,MKT_04,MKT_04_STL_009,Cabbage,151.74,2.429,2.427
2026-03-14,MKT_04,MKT_04_STL_037,Chicken (Whole),618.98,2.973,2.742
2026-03-14,MKT_05,MKT_05_STL_010,Beef (Rump),330.51,0.714,0.66
2026-03-14,MKT_02,MKT_02_STL_030,Rice (Sinandomeng),71.47,1.436,1.337
2026-03-14,MKT_04,MKT_04_STL_028,Bangus,256.22,1.238,1.178
2026-03-14,MKT_01,MKT_01_STL_022,Chicken (Whole),200.93,1.09,1.031
2026-03-14,MKT_04,MKT_04_STL_014,Potatoes,150.58,1.902,1.819
2026-03-14,MKT_02,MKT_02_STL_030,Tilapia,313.22,2.372,2.236
2026-03-14,MKT_04,MKT_04_STL_002,Cabbage,140.87,2.255,2.069
2026-03-15,MKT_02,MKT_02_STL_030,Carrots,78.72,3.601,3.349
2026-03-15,MKT_05,MKT_05_STL_008,Rice (Sinandomeng),129.83,2.225,2.114
2026-03-15,MKT_04,MKT_04_STL_021,Potatoes,159.48,1.802,1.802
2026-03-15,MKT_02,MKT_02_STL_004,Cabbage,172.82,3.041,2.889
2026-03-15,MKT_04,MKT_04_STL_015,Potatoes,323.38,3.654,3.405
2026-03-15,MKT_02,MKT_02_STL_019,Potatoes,223.28,3.014,2.883
2026-03-15,MKT_01,MKT_01_STL_021,Chicken (Whole),251.08,1.362,1.275
2026-03-15,MKT_02,MKT_02_STL_018,Carrots,76.47,3.498,3.266
2026-03-15,MKT_05,MKT_05_STL_009,Rice (Sinandomeng),112.32,1.925,1.926
2026-03-15,MKT_01,MKT_01_STL_022,Tilapia,209.06,1.718,1.617
2026-03-15,MKT_02,MKT_02_STL_028,Garlic,402.87,3.394,3.204
2026-03-15,MKT_02,MKT_02_STL_022,Pork,831.51,2.608,2.388
2026-03-15,MKT_01,MKT_01_STL_009,Carrots,22.17,1.043,0.976
2026-03-15,MKT_01,MKT_01_STL_030,Tilapia,296.92,2.44,2.444
2026-03-15,MKT_04,MKT_04_STL_017,Tilapia,200.12,1.418,1.419
2026-03-15,MKT_04,MKT_04_STL_023,Rice (Sinandomeng),155.8,2.939,2.756
2026-03-15,MKT_03,MKT_03_STL_012,Tomatoes,183.69,2.467,2.281
2026-03-15,MKT_05,MKT_05_STL_004,Bangus,355.38,2.026,1.921
2026-03-15,MKT_01,MKT_01_STL_029,Tilapia,280.13,2.302,2.303
2026-03-15,MKT_04,MKT_04_STL_011,Bangus,231.31,1.539,1.401
2026-03-15,MKT_01,MKT_01_STL_001,Chicken (Whole),562.64,3.052,2.79
2026-03-15,MKT_01,MKT_01_STL_014,Red Onions,115.32,0.823,0.824
2026-03-15,MKT_02,MKT_02_STL_013,Beef (Rump),1382.62,3.577,3.362
2026-03-15,MKT_01,MKT_01_STL_026,Carrots,21.07,0.991,0.992
2026-03-15,MKT_02,MKT_02_STL_006,Beef (Rump),1340.87,3.469,3.16
2026-03-16,MKT_02,MKT_02_STL_025,Garlic,274.56,2.888,2.756
2026-03-16,MKT_03,MKT_03_STL_004,Tilapia,397.85,2.861,2.866
2026-03-16,MKT_04,MKT_04_STL_029,Pork,497.05,1.551,1.428
2026-03-16,MKT_03,MKT_03_STL_018,Tilapia,260.46,1.873,1.876
2026-03-16,MKT_02,MKT_02_STL_026,Carrots,50.65,2.473,2.476
2026-03-16,MKT_03,MKT_03_STL_005,Rice (Sinandomeng),86.24,1.467,1.404
2026-03-16,MKT_01,MKT_01_STL_012,Chicken (Whole),586.4,3.276,3.073
2026-03-16,MKT_01,MKT_01_STL_011,Chicken (Whole),172.2,0.962,0.962
2026-03-16,MKT_05,MKT_05_STL_010,Tilapia,73.15,0.541,0.515
2026-03-16,MKT_03,MKT_03_STL_015,Pork,654.91,2.067,1.912
2026-03-16,MKT_02,MKT_02_STL_014,Potatoes,110.39,1.215,1.137
2026-03-16,MKT_03,MKT_03_STL_016,Bangus,543.41,2.994,2.994
2026-03-16,MKT_03,MKT_03_STL_017,Pork,557.96,1.761,1.663
2026-03-16,MKT_01,MKT_01_STL_019,Rice (Sinandomeng),87.56,1.801,1.7
2026-03-16,MKT_03,MKT_03_STL_003,Beef (Rump),1306.88,3.207,2.959
2026-03-16,MKT_03,MKT_03_STL_002,Bangus,415.63,2.29,2.291
2026-03-16,MKT_01,MKT_01_STL_025,Tilapia,254.07,1.965,1.965
2026-03-16,MKT_04,MKT_04_STL_032,Garlic,59.54,0.635,0.581
2026-03-16,MKT_04,MKT_04_STL_021,Rice (Sinandomeng),155.9,2.801,2.804
2026-03-16,MKT_01,MKT_01_STL_006,Tilapia,269.46,2.084,2.004
2026-03-16,MKT_02,MKT_02_STL_020,Garlic,262.11,2.757,2.755
2026-03-16,MKT_02,MKT_02_STL_007,Cabbage,64.43,1.273,1.19
2026-03-16,MKT_03,MKT_03_STL_018,Carrots,24.7,1.133,1.134
2026-03-16,MKT_04,MKT_04_STL_009,Tilapia,222.09,1.65,1.652
2026-03-16,MKT_03,MKT_03_STL_007,Rice (Sinandomeng),79.6,1.354,1.355
2026-03-16,MKT_05,MKT_05_STL_003,Tomatoes,65.62,0.663,0.604
2026-03-17,MKT_04,MKT_04_STL_013,Rice (Sinandomeng),60.98,1.071,0.991
2026-03-17,MKT_03,MKT_03_STL_032,Pork,581.17,1.892,1.895
2026-03-17,MKT_04,MKT_04_STL_033,Cabbage,147.23,2.912,2.698
2026-03-17,MKT_03,MKT_03_STL_013,Bangus,568.42,2.905,2.911
2026-03-17,MKT_01,MKT_01_STL_017,Tilapia,130.78,0.948,0.886
2026-03-17,MKT_01,MKT_01_STL_006,Tomatoes,53.82,0.577,0.535
2026-03-17,MKT_04,MKT_04_STL_011,Cabbage,93.64,1.852,1.705
2026-03-17,MKT_01,MKT_01_STL_014,Beef (Rump),719.32,1.775,1.775
2026-03-17,MKT_02,MKT_02_STL_018,Pork,798.64,2.515,2.311
2026-03-17,MKT_03,MKT_03_STL_021,Tomatoes,163.35,2.007,2.006
2026-03-17,MKT_03,MKT_03_STL_023,Tilapia,425.97,3.331,3.033
2026-03-17,MKT_03,MKT_03_STL_022,Pork,878.2,2.859,2.856
2026-03-17,MKT_03,MKT_03_STL_023,Bangus,635.93,3.25,3.111
2026-03-17,MKT_01,MKT_01_STL_009,Carrots,34.35,1.656,1.511
2026-03-17,MKT_02,MKT_02_STL_025,Garlic,113.91,1.364,1.274
2026-03-17,MKT_02,MKT_02_STL_006,Garlic,239.17,2.864,2.683
2026-03-17,MKT_01,MKT_01_STL_026,Carrots,39.2,1.89,1.894
2026-03-17,MKT_05,MKT_05_STL_002,Tomatoes,130.26,1.878,1.881
2026-03-17,MKT_01,MKT_01_STL_016,Garlic,279.48,2.7,2.559
2026-03-17,MKT_01,MKT_01_STL_020,Tilapia,348.46,2.526,2.525
2026-03-17,MKT_03,MKT_03_STL_006,Carrots,48.01,2.236,2.128
2026-03-17,MKT_01,MKT_01_STL_011,Tilapia,241.41,1.75,1.751
2026-03-17,MKT_03,MKT_03_STL_022,Beef (Rump),946.24,2.407,2.408
2026-03-17,MKT_05,MKT_05_STL_007,Tilapia,415.0,2.89,2.696
2026-03-17,MKT_01,MKT_01_STL_022,Bangus,206.61,1.302,1.246
2026-03-17,MKT_04,MKT_04_STL_023,Pork,302.92,0.921,0.878
2026-03-17,MKT_03,MKT_03_STL_006,Tomatoes,154.15,1.894,1.793
2026-03-17,MKT_02,MKT_02_STL_008,Tomatoes,217.29,2.707,2.567
2026-03-17,MKT_04,MKT_04_STL_005,Potatoes,340.21,3.181,2.961
2026-03-17,MKT_03,MKT_03_STL_022,Carrots,15.65,0.729,0.73
2026-03-17,MKT_01,MKT_01_STL_023,Rice (Sinandomeng),124.39,2.328,2.328
2026-03-17,MKT_03,MKT_03_STL_022,Pork,506.22,1.648,1.646
2026-03-17,MKT_04,MKT_04_STL_035,Pork,536.44,1.631,1.513
2026-03-18,MKT_02,MKT_02_STL_028,Bangus,289.73,1.789,1.702
2026-03-18,MKT_02,MKT_02_STL_016,Potatoes,139.3,1.372,1.271
2026-03-18,MKT_05,MKT_05_STL_001,Pork,1089.73,3.21,3.011
2026-03-18,MKT_04,MKT_04_STL_019,Pork,899.31,2.88,2.881
2026-03-18,MKT_04,MKT_04_STL_038,Beef (Rump),1041.48,2.517,2.347
2026-03-18,MKT_04,MKT_04_STL_014,Whole Fish (Galunggong),307.69,1.339,1.231
2026-03-18,MKT_01,MKT_01_STL_020,Tilapia,279.9,2.217,2.22
2026-03-18,MKT_04,MKT_04_STL_022,Bangus,265.58,1.324,1.324
2026-03-18,MKT_02,MKT_02_STL_001,Rice (Sinandomeng),69.48,1.438,1.331
2026-03-18,MKT_01,MKT_01_STL_009,Garlic,181.16,1.782,1.696
2026-03-18,MKT_03,MKT_03_STL_002,Beef (Rump),525.6,1.317,1.318
2026-03-18,MKT_02,MKT_02_STL_003,Carrots,67.65,3.072,2.846
2026-03-18,MKT_04,MKT_04_STL_026,Beef (Rump),579.29,1.4,1.301
2026-03-18,MKT_03,MKT_03_STL_002,Tilapia,121.21,0.79,0.791
2026-03-18,MKT_04,MKT_04_STL_003,Potatoes,139.77,1.539,1.474
2026-03-18,MKT_01,MKT_01_STL_016,Beef (Rump),1132.78,2.889,2.684
2026-03-18,MKT_01,MKT_01_STL_006,Tomatoes,164.04,2.441,2.264
2026-03-18,MKT_01,MKT_01_STL_004,Tilapia,286.59,2.27,2.124
2026-03-18,MKT_01,MKT_01_STL_002,Red Onions,62.35,0.537,0.538
2026-03-18,MKT_01,MKT_01_STL_013,Tilapia,393.14,3.114,2.968
2026-03-18,MKT_02,MKT_02_STL_021,Potatoes,217.38,2.141,1.997
2026-03-18,MKT_03,MKT_03_STL_012,Rice (Sinandomeng),158.58,2.658,2.519
2026-03-18,MKT_03,MKT_03_STL_003,Carrots,57.19,2.666,2.482
2026-03-18,MKT_04,MKT_04_STL_039,Pork,802.51,2.57,2.394
2026-03-18,MKT_04,MKT_04_STL_008,Tilapia,110.56,0.749,0.749
2026-03-18,MKT_02,MKT_02_STL_028,Red Onions,235.98,1.7,1.608
2026-03-18,MKT_05,MKT_05_STL_008,Tilapia,331.25,1.98,1.854
2026-03-18,MKT_03,MKT_03_STL_023,Rice (Sinandomeng),148.79,2.494,2.375
2026-03-18,MKT_03,MKT_03_STL_011,Tilapia,336.47,2.193,2.195
2026-03-19,MKT_04,MKT_04_STL_039,Whole Fish (Galunggong),728.51,3.671,3.42
2026-03-19,MKT_02,MKT_02_STL_015,Tomatoes,216.96,3.686,3.469
2026-03-19,MKT_03,MKT_03_STL_005,Rice (Sinandomeng),98.06,1.793,1.635
2026-03-19,MKT_03,MKT_03_STL_009,Pork,241.15,0.79,0.791
2026-03-19,MKT_04,MKT_04_STL_037,Pork,750.51,2.324,2.212
2026-03-19,MKT_03,MKT_03_STL_020,Rice (Sinandomeng),168.34,3.078,2.801
2026-03-19,MKT_02,MKT_02_STL_018,Bangus,390.89,2.281,2.15
2026-03-19,MKT_04,MKT_04_STL_036,Chicken (Whole),359.32,1.888,1.755
2026-03-19,MKT_03,MKT_03_STL_018,Tilapia,387.58,2.811,2.811
2026-03-19,MKT_03,MKT_03_STL_018,Tilapia,276.59,2.006,2.007
2026-03-19,MKT_04,MKT_04_STL_009,Chicken (Whole),585.23,3.075,3.077
2026-03-19,MKT_02,MKT_02_STL_020,Tomatoes,80.05,1.36,1.359
2026-03-19,MKT_01,MKT_01_STL_018,Rice (Sinandomeng),169.92,3.267,3.272
2026-03-19,MKT_05,MKT_05_STL_002,Beef (Rump),216.88,0.51,0.51
2026-03-19,MKT_02,MKT_02_STL_027,Whole Fish (Galunggong),376.3,1.987,1.892
2026-03-19,MKT_04,MKT_04_STL_031,Pork,532.85,1.65,1.65
2026-03-19,MKT_01,MKT_01_STL_007,Bangus,328.58,1.731,1.731
2026-03-19,MKT_02,MKT_02_STL_021,Garlic,100.64,1.263,1.173
2026-03-19,MKT_01,MKT_01_STL_023,Red Onions,463.92,3.496,3.497
2026-03-19,MKT_03,MKT_03_STL_032,Bangus,609.11,3.333,3.336
2026-03-20,MKT_03,MKT_03_STL_028,Rice (Sinandomeng),122.55,2.207,2.208
2026-03-20,MKT_03,MKT_03_STL_019,Pork,1029.02,3.35,3.356
2026-03-20,MKT_02,MKT_02_STL_030,Garlic,368.8,3.401,3.151
2026-03-20,MKT_01,MKT_01_STL_006,Red Onions,271.87,2.139,2.034
2026-03-20,MKT_04,MKT_04_STL_036,Rice (Sinandomeng),121.58,2.029,1.873
2026-03-20,MKT_04,MKT_04_STL_036,Chicken (Whole),215.41,1.125,1.026
2026-03-20,MKT_01,MKT_01_STL_011,Chicken (Whole),225.53,1.466,1.468
2026-03-20,MKT_03,MKT_03_STL_013,Carrots,23.8,1.12,1.121
2026-03-20,MKT_04,MKT_04_STL_003,Chicken (Whole),521.02,2.721,2.551
2026-03-20,MKT_04,MKT_04_STL_028,Chicken (Whole),607.76,3.174,2.89
2026-03-20,MKT_04,MKT_04_STL_007,Red Onions,398.18,2.638,2.424
2026-03-20,MKT_01,MKT_01_STL_005,Tilapia,411.64,3.118,3.116
2026-03-20,MKT_05,MKT_05_STL_010,Chicken (Whole),404.88,2.071,1.887
2026-03-20,MKT_04,MKT_04_STL_001,Carrots,67.79,2.968,2.746
2026-03-20,MKT_03,MKT_03_STL_009,Bangus,471.06,3.104,3.101
2026-03-20,MKT_01,MKT_01_STL_002,Bangus,134.89,0.71,0.711
2026-03-20,MKT_01,MKT_01_STL_025,Beef (Rump),1293.67,3.149,3.15
2026-03-20,MKT_03,MKT_03_STL_031,Carrots,42.05,1.979,1.816
2026-03-20,MKT_04,MKT_04_STL_037,Carrots,33.51,1.467,1.379
2026-03-20,MKT_04,MKT_04_STL_029,Potatoes,292.54,2.979,2.806
2026-03-20,MKT_03,MKT_03_STL_013,Tomatoes,119.05,1.783,1.786
2026-03-20,MKT_05,MKT_05_STL_006,Rice (Sinandomeng),178.98,3.301,3.041
2026-03-20,MKT_04,MKT_04_STL_029,Garlic,243.05,2.89,2.761
2026-03-20,MKT_01,MKT_01_STL_004,Rice (Sinandomeng),89.13,1.726,1.599
2026-03-20,MKT_03,MKT_03_STL_022,Rice (Sinandomeng),179.92,3.24,3.239
2026-03-20,MKT_03,MKT_03_STL_001,Chicken (Whole),236.76,1.371,1.294
2026-03-20,MKT_04,MKT_04_STL_031,Potatoes,71.0,0.723,0.722
2026-03-21,MKT_04,MKT_04_STL_035,Whole Fish (Galunggong),257.28,1.303,1.234
2026-03-21,MKT_01,MKT_01_STL_015,Beef (Rump),1157.75,2.722,2.568
2026-03-21,MKT_03,MKT_03_STL_002,Tomatoes,204.44,2.598,2.599
2026-03-21,MKT_04,MKT_04_STL_014,Garlic,60.88,0.636,0.607
2026-03-21,MKT_01,MKT_01_STL_011,Red Onions,167.92,1.363,1.365
2026-03-21,MKT_04,MKT_04_STL_040,Tilapia,298.24,2.191,2.191
2026-03-21,MKT_03,MKT_03_STL_016,Beef (Rump),1333.06,3.329,3.334
2026-03-21,MKT_03,MKT_03_STL_023,Beef (Rump),822.5,2.054,1.926
2026-03-21,MKT_01,MKT_01_STL_030,Beef (Rump),409.59,0.963,0.963
2026-03-21,MKT_02,MKT_02_STL_013,Rice (Sinandomeng),50.55,0.994,0.94
2026-03-21,MKT_04,MKT_04_STL_009,Bangus,254.79,1.27,1.272
2026-03-21,MKT_02,MKT_02_STL_003,Chicken (Whole),384.8,2.36,2.25
2026-03-21,MKT_04,MKT_04_STL_009,Carrots,28.09,1.278,1.278
2026-03-21,MKT_04,MKT_04_STL_036,Potatoes,350.03,3.332,3.111
2026-03-21,MKT_02,MKT_02_STL_019,Tomatoes,225.09,2.473,2.355
2026-03-21,MKT_05,MKT_05_STL_006,Tilapia,350.23,2.615,2.432
2026-03-21,MKT_01,MKT_01_STL_011,Red Onions,177.65,1.442,1.443
2026-03-21,MKT_03,MKT_03_STL_017,Tomatoes,210.18,2.671,2.445
2026-03-21,MKT_04,MKT_04_STL_005,Tomatoes,91.21,1.122,1.026
2026-03-21,MKT_01,MKT_01_STL_013,Carrots,56.58,2.616,2.506
2026-03-21,MKT_03,MKT_03_STL_026,Chicken (Whole),235.23,1.426,1.428
2026-03-21,MKT_02,MKT_02_STL_023,Beef (Rump),1041.17,2.521,2.326
2026-03-21,MKT_03,MKT_03_STL_007,Pork,788.21,2.448,2.45
2026-03-21,MKT_03,MKT_03_STL_008,Tomatoes,187.36,2.381,2.208
2026-03-21,MKT_02,MKT_02_STL_022,Carrots,67.1,3.294,3.02
2026-03-21,MKT_02,MKT_02_STL_018,Whole Fish (Galunggong),755.38,3.132,2.863
2026-03-21,MKT_04,MKT_04_STL_039,Potatoes,125.64,1.196,1.108
2026-03-21,MKT_04,MKT_04_STL_014,Bangus,523.62,2.61,2.379
2026-03-21,MKT_01,MKT_01_STL_016,Red Onions,92.77,0.753,0.702
2026-03-21,MKT_04,MKT_04_STL_038,Red Onions,498.71,3.26,3.04
2026-03-21,MKT_05,MKT_05_STL_001,Pork,1141.19,3.559,3.411
2026-03-21,MKT_02,MKT_02_STL_027,Garlic,197.58,2.182,2.069
2026-03-21,MKT_01,MKT_01_STL_030,Rice (Sinandomeng),140.01,2.569,2.569
2026-03-21,MKT_02,MKT_02_STL_021,Chicken (Whole),209.19,1.283,1.185
2026-03-21,MKT_02,MKT_02_STL_027,Rice (Sinandomeng),34.03,0.669,0.621
2026-03-22,MKT_01,MKT_01_STL_007,Pork,873.11,2.73,2.729
2026-03-22,MKT_01,MKT_01_STL_014,Pork,1027.58,3.213,3.218
2026-03-22,MKT_02,MKT_02_STL_017,Beef (Rump),280.37,0.682,0.683
2026-03-22,MKT_04,MKT_04_STL_009,Garlic,365.99,2.783,2.785
2026-03-22,MKT_03,MKT_03_STL_015,Pork,723.25,2.294,2.111
2026-03-22,MKT_02,MKT_02_STL_008,Tilapia,439.9,2.997,2.87
2026-03-22,MKT_05,MKT_05_STL_003,Tomatoes,93.07,0.887,0.849
2026-03-22,MKT_04,MKT_04_STL_007,Chicken (Whole),169.4,0.86,0.8
2026-03-22,MKT_03,MKT_03_STL_011,Tomatoes,101.21,1.397,1.4
2026-03-22,MKT_03,MKT_03_STL_020,Bangus,633.52,3.227,3.083
2026-03-22,MKT_03,MKT_03_STL_026,Tomatoes,204.89,2.828,2.832
2026-03-22,MKT_04,MKT_04_STL_037,Whole Fish (Galunggong),554.23,2.61,2.405
2026-03-22,MKT_01,MKT_01_STL_003,Carrots,27.08,1.336,1.255
2026-03-22,MKT_05,MKT_05_STL_010,Beef (Rump),914.01,2.078,1.978
2026-03-22,MKT_05,MKT_05_STL_006,Red Onions,214.16,2.061,1.95
2026-03-22,MKT_02,MKT_02_STL_006,Cabbage,87.84,1.528,1.399
2026-03-22,MKT_03,MKT_03_STL_017,Chicken (Whole),294.68,1.646,1.523
2026-03-22,MKT_01,MKT_01_STL_008,Red Onions,126.71,1.425,1.426
2026-03-22,MKT_02,MKT_02_STL_014,Whole Fish (Galunggong),660.12,3.568,3.337
2026-03-22,MKT_02,MKT_02_STL_029,Tilapia,466.61,3.179,3.18
2026-03-22,MKT_02,MKT_02_STL_021,Tomatoes,108.83,1.032,0.989
2026-03-22,MKT_02,MKT_02_STL_002,Bangus,420.73,2.634,2.519
2026-03-22,MKT_05,MKT_05_STL_007,Tomatoes,173.24,1.651,1.527
2026-03-22,MKT_04,MKT_04_STL_028,Rice (Sinandomeng),64.64,1.131,1.081
2026-03-22,MKT_03,MKT_03_STL_029,Chicken (Whole),218.42,1.22,1.14
2026-03-22,MKT_03,MKT_03_STL_025,Tilapia,398.4,2.797,2.799
2026-03-22,MKT_03,MKT_03_STL_021,Beef (Rump),1339.93,3.279,3.283
2026-03-22,MKT_01,MKT_01_STL_011,Rice (Sinandomeng),70.75,1.469,1.471
2026-03-23,MKT_02,MKT_02_STL_006,Whole Fish (Galunggong),230.82,1.065,1.015
2026-03-23,MKT_04,MKT_04_STL_033,Cabbage,51.88,1.066,0.971
2026-03-23,MKT_02,MKT_02_STL_002,Tomatoes,244.44,2.675,2.46
2026-03-23,MKT_04,MKT_04_STL_025,Whole Fish (Galunggong),605.62,2.675,2.679
2026-03-23,MKT_03,MKT_03_STL_006,Beef (Rump),825.69,2.091,1.916
2026-03-23,MKT_02,MKT_02_STL_002,Beef (Rump),706.25,1.706,1.612
2026-03-23,MKT_04,MKT_04_STL_033,Potatoes,149.8,1.694,1.562
2026-03-23,MKT_01,MKT_01_STL_029,Tomatoes,116.81,1.424,1.424
2026-03-23,MKT_02,MKT_02_STL_019,Whole Fish (Galunggong),412.0,1.901,1.751
2026-03-23,MKT_01,MKT_01_STL_007,Bangus,126.2,0.665,0.666
2026-03-23,MKT_02,MKT_02_STL_030,Cabbage,199.61,3.203,2.916
2026-03-23,MKT_01,MKT_01_STL_028,Beef (Rump),229.37,0.604,0.558
2026-03-23,MKT_01,MKT_01_STL_008,Chicken (Whole),436.34,2.483,2.486
2026-03-23,MKT_02,MKT_02_STL_016,Tilapia,87.19,0.608,0.571
2026-03-23,MKT_02,MKT_02_STL_003,Bangus,241.07,1.586,1.477
2026-03-23,MKT_03,MKT_03_STL_023,Chicken (Whole),600.85,3.115,2.892
2026-03-23,MKT_03,MKT_03_STL_013,Tomatoes,205.9,3.064,3.069
2026-03-23,MKT_02,MKT_02_STL_012,Chicken (Whole),182.86,1.063,0.981
2026-03-23,MKT_01,MKT_01_STL_018,Garlic,162.67,1.912,1.91
2026-03-23,MKT_01,MKT_01_STL_005,Carrots,58.8,2.842,2.844
2026-03-23,MKT_02,MKT_02_STL_030,Potatoes,200.8,2.072,1.961
2026-03-23,MKT_04,MKT_04_STL_005,Garlic,229.0,2.356,2.258
2026-03-23,MKT_02,MKT_02_STL_005,Carrots,52.78,2.556,2.419
2026-03-23,MKT_01,MKT_01_STL_007,Tilapia,252.01,1.812,1.814
2026-03-23,MKT_04,MKT_04_STL_009,Tomatoes,98.61,0.903,0.903
2026-03-23,MKT_05,MKT_05_STL_006,Tilapia,564.25,3.72,3.432
2026-03-23,MKT_03,MKT_03_STL_022,Rice (Sinandomeng),169.97,3.121,3.122
2026-03-23,MKT_02,MKT_02_STL_010,Garlic,107.32,1.15,1.1
2026-03-23,MKT_01,MKT_01_STL_023,Chicken (Whole),260.61,1.483,1.484
2026-03-23,MKT_04,MKT_04_STL_004,Cabbage,66.87,1.374,1.282
2026-03-23,MKT_02,MKT_02_STL_015,Beef (Rump),1114.85,2.693,2.569
2026-03-23,MKT_01,MKT_01_STL_003,Pork,1034.71,3.367,3.112
2026-03-24,MKT_01,MKT_01_STL_006,Tilapia,466.51,3.43,3.215
2026-03-24,MKT_03,MKT_03_STL_017,Chicken (Whole),215.43,1.124,1.052
2026-03-24,MKT_03,MKT_03_STL_011,Tomatoes,155.96,1.585,1.587
2026-03-24,MKT_05,MKT_05_STL_001,Beef (Rump),629.0,1.373,1.266
2026-03-24,MKT_05,MKT_05_STL_009,Carrots,19.65,0.921,0.921
2026-03-24,MKT_05,MKT_05_STL_003,Bangus,303.72,1.806,1.689
2026-03-24,MKT_02,MKT_02_STL_024,Carrots,63.77,3.126,2.995
2026-03-24,MKT_04,MKT_04_STL_035,Red Onions,242.28,1.74,1.62
2026-03-24,MKT_04,MKT_04_STL_018,Carrots,80.06,3.691,3.379
2026-03-24,MKT_04,MKT_04_STL_032,Tilapia,397.01,3.07,2.87
2026-03-24,MKT_01,MKT_01_STL_003,Garlic,179.88,1.567,1.501
2026-03-24,MKT_02,MKT_02_STL_028,Pork,727.68,2.412,2.196
2026-03-24,MKT_02,MKT_02_STL_023,Whole Fish (Galunggong),199.48,0.878,0.837
2026-03-24,MKT_01,MKT_01_STL_014,Red Onions,347.45,3.034,3.039
2026-03-24,MKT_04,MKT_04_STL_006,Tomatoes,173.32,2.562,2.33
2026-03-24,MKT_04,MKT_04_STL_007,Whole Fish (Galunggong),158.1,0.777,0.719
2026-03-24,MKT_04,MKT_04_STL_013,Beef (Rump),972.69,2.074,1.897
2026-03-24,MKT_04,MKT_04_STL_004,Potatoes,110.22,1.014,0.957
2026-03-24,MKT_04,MKT_04_STL_031,Rice (Sinandomeng),134.68,2.442,2.444
2026-03-24,MKT_01,MKT_01_STL_030,Red Onions,325.69,2.844,2.843
2026-03-24,MKT_02,MKT_02_STL_014,Bangus,681.52,3.371,3.168
2026-03-24,MKT_02,MKT_02_STL_030,Beef (Rump),246.12,0.566,0.519
